url,Category,Example
https://www.onetonline.org/link/details/51-4022.00,Nibblers,Power nibblers
https://www.onetonline.org/link/details/51-4022.00,Overhead crane,Electric overhead traveling EOT cranes
https://www.onetonline.org/link/details/51-4022.00,Pneumatic drill,Pneumatic power drills
https://www.onetonline.org/link/details/51-4022.00,Power grinders,Disc grinders
https://www.onetonline.org/link/details/51-4022.00,Power riveter,Power riveters
https://www.onetonline.org/link/details/51-4022.00,Power routers,Metal cutting routers; Variable speed routers
https://www.onetonline.org/link/details/51-4022.00,Power sanders,
https://www.onetonline.org/link/details/51-4022.00,Protective gloves,Safety gloves
https://www.onetonline.org/link/details/51-4022.00,Protractors,Bevel protractors
https://www.onetonline.org/link/details/51-4022.00,Radius gauge,Radial gauges
https://www.onetonline.org/link/details/51-4022.00,Roll forging machines,Automatic roll forging machines; Hydraulic roll forging machines
https://www.onetonline.org/link/details/51-4022.00,Rulers,Precision rulers
https://www.onetonline.org/link/details/51-4022.00,Safety shoes,Protective shoes
https://www.onetonline.org/link/details/51-4022.00,Screwdrivers,Slotted screwdrivers
https://www.onetonline.org/link/details/51-4022.00,Shears,
https://www.onetonline.org/link/details/51-4022.00,Squares,Layout squares
https://www.onetonline.org/link/details/51-4022.00,Tinners snips,Straight tinners snips
https://www.onetonline.org/link/details/51-4022.00,Tongs,Forging tongs
https://www.onetonline.org/link/details/51-4022.00,Torque wrenches,Beam type torque wrenches
https://www.onetonline.org/link/details/51-4022.00,Trim press,Hydraulic trim presses
https://www.onetonline.org/link/details/51-4071.00,Abrasive cloth,Emery cloths
https://www.onetonline.org/link/details/51-4071.00,Abrasive stones,
https://www.onetonline.org/link/details/51-4071.00,Adjustable angle plate,Angle plates
https://www.onetonline.org/link/details/51-4071.00,Air scrubbers,Vent gas scrubbers
https://www.onetonline.org/link/details/51-4071.00,Allen wrench,Allen wrench sets
https://www.onetonline.org/link/details/51-4071.00,Bench vises,
https://www.onetonline.org/link/details/51-4071.00,Buffing machine,Buffing machines
https://www.onetonline.org/link/details/51-4071.00,Calipers,Dial calipers
https://www.onetonline.org/link/details/51-4071.00,Casting machines,Centrifugal casting machines; Coremaking machines; Die casting machines; Vacuum casting machines;1 more
https://www.onetonline.org/link/details/51-4071.00,Crucible furnaces,Induction furnaces
https://www.onetonline.org/link/details/51-4071.00,Cylindrical grinding machine,Inside diameter outside diameter ID-OD grinders
https://www.onetonline.org/link/details/51-4071.00,Desktop computers,
https://www.onetonline.org/link/details/51-4071.00,Dial indicator or dial gauge,Dial indicators
https://www.onetonline.org/link/details/51-4071.00,Drill press or radial drill,Variable speed drill presses
https://www.onetonline.org/link/details/51-4071.00,Electric furnace,Electric arc furnaces
https://www.onetonline.org/link/details/51-4071.00,Flat hand file,Flat files
https://www.onetonline.org/link/details/51-4071.00,Foundry blowers,Core blowers
https://www.onetonline.org/link/details/51-4071.00,Foundry crucibles,Crucible furnaces
https://www.onetonline.org/link/details/51-4071.00,Foundry ladles,Crane ladles
https://www.onetonline.org/link/details/51-4071.00,Foundry testing apparatus,Foundry sand testing equipment
https://www.onetonline.org/link/details/51-4071.00,Furnaces,Cupola furnaces; Foundry ovens
https://www.onetonline.org/link/details/51-4071.00,Gas generators,Gas-powered generators
https://www.onetonline.org/link/details/51-4071.00,Hammers,Multipurpose hammers
https://www.onetonline.org/link/details/51-4071.00,Height gauges,
https://www.onetonline.org/link/details/51-4071.00,Hoists,Chain hoists
https://www.onetonline.org/link/details/51-4071.00,Induction heating machine,Heat treating furnaces
https://www.onetonline.org/link/details/51-4071.00,Laser welding machine,Laser welding equipment
https://www.onetonline.org/link/details/51-4071.00,Metal shearing machine,Shearing machines
https://www.onetonline.org/link/details/51-4071.00,Micrometers,Digital micrometers
https://www.onetonline.org/link/details/51-4071.00,Overhead crane,Electric overhead traveling EOT cranes
https://www.onetonline.org/link/details/51-4071.00,Power clamp,Mold clamps
https://www.onetonline.org/link/details/51-4071.00,Power grinders,
https://www.onetonline.org/link/details/51-4071.00,Precision surface plate,Surface plates
https://www.onetonline.org/link/details/51-4071.00,Process air heaters,
https://www.onetonline.org/link/details/51-4071.00,Pyrometers,Digital pyrometers
https://www.onetonline.org/link/details/51-4071.00,Sand blasting machine,Sand blasting machines
https://www.onetonline.org/link/details/51-4071.00,Screwdrivers,Multipurpose screwdrivers
https://www.onetonline.org/link/details/51-4071.00,Socket sets,Socket wrench sets
https://www.onetonline.org/link/details/51-4071.00,Surface grinding machine,Surface grinding machines
https://www.onetonline.org/link/details/51-4071.00,Tungsten inert gas welding machine,Micro welding equipment
https://www.onetonline.org/link/details/51-4071.00,Turret lathe,Turret lathes
https://www.onetonline.org/link/details/51-4071.00,Universal milling machine,Horizontal milling machines
https://www.onetonline.org/link/details/51-4071.00,Vee block,V-blocks
https://www.onetonline.org/link/details/51-4071.00,Vertical machining center,Vertical machining centers
https://www.onetonline.org/link/details/51-4071.00,Wire cathode electrode discharge machine,Wire electrical discharge machine WEDM
https://www.onetonline.org/link/details/13-2099.04,Desktop computers,
https://www.onetonline.org/link/details/13-2099.04,Digital camcorders or video cameras,Digital video cameras
https://www.onetonline.org/link/details/13-2099.04,Digital cameras,Digital still cameras
https://www.onetonline.org/link/details/13-2099.04,Digital voice recorders,Digital audio recorders
https://www.onetonline.org/link/details/13-2099.04,Notebook computers,Laptop computers
https://www.onetonline.org/link/details/13-2099.04,Personal computers,
https://www.onetonline.org/link/details/13-2099.04,Tablet computers,
https://www.onetonline.org/link/details/43-5011.01,Desktop computers,
https://www.onetonline.org/link/details/43-5011.01,Laser fax machine,Laser facsimile machines
https://www.onetonline.org/link/details/43-5011.01,Notebook computers,Laptop computers
https://www.onetonline.org/link/details/43-5011.01,Personal computers,
https://www.onetonline.org/link/details/43-5011.01,Special purpose telephones,Multi-line telephone systems
https://www.onetonline.org/link/details/17-2141.01,Calorimeters,Differential scanning calorimeters
https://www.onetonline.org/link/details/17-2141.01,Chemical absorption gas analyzers,Surface area analyzers
https://www.onetonline.org/link/details/17-2141.01,Chemiluminescence or bioluminescence analyzers,Fluorescence detectors
https://www.onetonline.org/link/details/17-2141.01,Crucible furnaces,Induction furnaces
https://www.onetonline.org/link/details/17-2141.01,Desktop computers,
https://www.onetonline.org/link/details/17-2141.01,Engine or component test stands,Fuel cell test stands
https://www.onetonline.org/link/details/17-2141.01,Flame ionization analyzers,Flame ionization detectors FID
https://www.onetonline.org/link/details/17-2141.01,Forming machine,Molding presses
https://www.onetonline.org/link/details/17-2141.01,Frequency analyzers,Frequency response analyzers
https://www.onetonline.org/link/details/17-2141.01,Gas chromatographs,Gas chromatography equipment
https://www.onetonline.org/link/details/17-2141.01,High pressure liquid chromatograph chromatography,High pressure liquid chromatographs HPLC
https://www.onetonline.org/link/details/17-2141.01,Homogenizers,Digital sonifiers; Ultrasonic blenders
https://www.onetonline.org/link/details/17-2141.01,Infrared spectrometers,Fourier transfer infrared FTIR spectrometers; Infrared IR spectrophotometers
https://www.onetonline.org/link/details/17-2141.01,Isolation glove boxes,Laboratory glove boxes
https://www.onetonline.org/link/details/17-2141.01,Laboratory balances,Microbalances
https://www.onetonline.org/link/details/17-2141.01,Laboratory mechanical convection ovens,Gravity convection ovens
https://www.onetonline.org/link/details/17-2141.01,Laboratory mills,Laboratory ball mills
https://www.onetonline.org/link/details/17-2141.01,Mass spectrometers,
https://www.onetonline.org/link/details/17-2141.01,Microcontrollers,Programmable logic controllers PLC
https://www.onetonline.org/link/details/17-2141.01,Multi gas monitors,Portable emissions analyzers
https://www.onetonline.org/link/details/17-2141.01,Notebook computers,Laptop computers
https://www.onetonline.org/link/details/17-2141.01,Personal computers,
https://www.onetonline.org/link/details/17-2141.01,Power meters,Load boxes; Power analyzers
https://www.onetonline.org/link/details/17-2141.01,Reactors or fermenters or digesters,Flow reactors
https://www.onetonline.org/link/details/17-2141.01,Scanning electron microscopes,Scanning electron microscopes SEM
https://www.onetonline.org/link/details/17-2141.01,Spectrofluorimeters or fluorimeters,X ray fluorescence XRF spectrometers
https://www.onetonline.org/link/details/17-2141.01,Spectrometers,X ray photoelectric spectroscopes
https://www.onetonline.org/link/details/17-2141.01,Spectrophotometers,Scanning spectrophotometers
https://www.onetonline.org/link/details/17-2141.01,Thermal differential analyzers,Thermovolumetric analyzers TVA
https://www.onetonline.org/link/details/17-2141.01,Thermo gravimetry analyzers,Thermal gravimetric analyzers
https://www.onetonline.org/link/details/17-2141.01,Transmission electron microscopes,Transmission electron microscopes TEM
https://www.onetonline.org/link/details/17-2141.01,Tube furnaces,High temperature tube furnaces
https://www.onetonline.org/link/details/17-2141.01,Vacuum ovens,Laboratory vacuum ovens
https://www.onetonline.org/link/details/17-2141.01,Volumeters,Dilatometers
https://www.onetonline.org/link/details/17-2141.01,X ray diffraction equipment,X ray crystallography equipment
https://www.onetonline.org/link/details/13-1131.00,Automobiles or cars,Passenger cars
https://www.onetonline.org/link/details/13-1131.00,Laser fax machine,Laser facsimile machines
https://www.onetonline.org/link/details/13-1131.00,Laser printers,Computer laser printers
https://www.onetonline.org/link/details/13-1131.00,Notebook computers,Laptop computers
https://www.onetonline.org/link/details/13-1131.00,Personal computers,
https://www.onetonline.org/link/details/13-1131.00,Photocopiers,Photocopying equipment
https://www.onetonline.org/link/details/13-1131.00,Tablet computers,
https://www.onetonline.org/link/details/11-2033.00,Desktop computers,
https://www.onetonline.org/link/details/11-2033.00,Notebook computers,Laptop computers
https://www.onetonline.org/link/details/11-2033.00,Personal computers,
https://www.onetonline.org/link/details/11-2033.00,Photocopiers,Photocopying equipment
https://www.onetonline.org/link/details/11-2033.00,Scanners,Computer scanners
https://www.onetonline.org/link/details/11-2033.00,Special purpose telephones,Multi-line telephone systems
https://www.onetonline.org/link/details/39-4021.00,Articulating boom lift,Monument lifts
https://www.onetonline.org/link/details/39-4021.00,Automobiles or cars,Passenger vehicles
https://www.onetonline.org/link/details/39-4021.00,Autopsy tables,Body bridges; Mortuary dressing tables; Mortuary operating tables
https://www.onetonline.org/link/details/39-4021.00,Cadaver carriers,Cremation stands; Mortuary cots
https://www.onetonline.org/link/details/39-4021.00,Cadaver lifter or transfer devices,Casket lowering devices; Mausoleum lifts; Pallbearer casket carriages; Vault lowering devices;3 more
https://www.onetonline.org/link/details/39-4021.00,Container trailers,Dump trailers
https://www.onetonline.org/link/details/39-4021.00,Conveyor roller,Mortuary roller systems
